id,country,poor
42757,C,0.3769461
89904,C,0.39281586
61925,C,0.8198573
42948,C,0.81061256
48616,C,0.8300737
37981,C,0.37003127
24212,C,0.39853022
71821,C,0.6300629
20460,C,0.34805545
72436,C,0.49116367
48372,C,0.82965684
4643,C,0.489458
3744,C,0.85695237
22280,C,0.57092553
39860,C,0.7328256
31095,C,0.8997671
4889,C,0.71996206
56147,C,0.3263715
692,C,0.5466456
74933,C,0.8226324
70832,C,0.5320813
83874,C,0.7665878
20145,C,0.5904293
33215,C,0.5808632
64512,C,0.7938375
78604,C,0.6008449
45733,C,0.76484036
54754,C,0.44354346
84722,C,0.7575
8303,C,0.5455
19707,C,0.23276426
74219,C,0.9290992
47448,C,0.3438593
81803,C,0.7345338
71373,C,0.49786022
87167,C,0.4623645
11932,C,0.17077745
77129,C,0.6879427
75818,C,0.2718192
3277,C,0.40760937
63696,C,0.768952
36929,C,0.6911185
88381,C,0.6745161
8869,C,0.22287527
7856,C,0.58018625
76501,C,0.4174003
45256,C,0.37937465
83072,C,0.3550457
74609,C,0.57098603
92584,C,0.66197526
49088,C,0.6262665
62607,C,0.15417777
11571,C,0.44054228
49561,C,0.68437374
47219,C,0.67763877
12597,C,0.9046147
36272,C,0.05002832
75591,C,0.46316785
38869,C,0.15435302
90121,C,0.8698631
24297,C,0.65283436
4575,C,0.57992595
89240,C,0.3389154
76601,C,0.698208
75162,C,0.39019996
83452,C,0.65385216
32509,C,0.8748664
1027,C,0.3947557
59762,C,0.29723528
94604,C,0.48890954
82176,C,0.66010803
21910,C,0.61374795
66621,C,0.57179546
34598,C,0.131955
53978,C,0.7817894
11627,C,0.68802595
89110,C,0.6253207
79672,C,0.66232055
96030,C,0.9792724
98246,C,0.60560286
22095,C,0.54815155
88815,C,0.30782858
32448,C,0.5649691
79147,C,0.14919758
24378,C,0.50302464
54468,C,0.47287118
17856,C,0.8269756
99235,C,0.2928534
29858,C,0.22167033
44780,C,0.1593485
67199,C,0.9702383
80283,C,0.8719745
94689,C,0.7310085
63714,C,0.61412525
97622,C,0.5063344
15366,C,0.5342999
55394,C,0.33247158
82107,C,0.7300432
8323,C,0.13185209
37155,C,0.641132
13268,C,0.32010075
50258,C,0.53118634
32556,C,0.5157068
66891,C,0.14153619
76499,C,0.6717033
60580,C,0.5374471
14913,C,0.4367288
16062,C,0.66989344
35736,C,0.6667872
7801,C,0.838974
75467,C,0.30747062
86494,C,0.4376345
24165,C,0.25786993
89781,C,0.73500323
55769,C,0.30859965
25737,C,0.6233917
19649,C,0.82362384
43635,C,0.742895
40083,C,0.25446108
63677,C,0.21559735
2316,C,0.5110242
83308,C,0.7075483
90000,C,0.518652
30970,C,0.47229776
37389,C,0.5713423
24687,C,0.29644746
41525,C,0.5385927
30918,C,0.29382908
37226,C,0.5840212
19708,C,0.45956463
42003,C,0.38042283
28658,C,0.58058965
87094,C,0.38611415
45065,C,0.33157432
69295,C,0.455936
19955,C,0.5850985
92924,C,0.63526905
60729,C,0.1454979
23950,C,0.83370715
71826,C,0.3160103
86209,C,0.64701533
91305,C,0.4914725
98636,C,0.5539651
81424,C,0.6723841
74411,C,0.36915234
68163,C,0.23941103
6948,C,0.5714297
58415,C,0.7720887
29130,C,0.48825592
30719,C,0.56393296
95502,C,0.68259245
87217,C,0.20283645
18040,C,0.8399115
39879,C,0.47348067
25441,C,0.53883123
91640,C,0.41595468
13782,C,0.41684988
26192,C,0.51328325
5608,C,0.26074296
39647,C,0.5578156
39208,C,0.5747205
94017,C,0.8602901
61442,C,0.65901715
27361,C,0.7776015
13996,C,0.30062354
88284,C,0.40377948
29875,C,0.3768826
49008,C,0.082117155
8012,C,0.5849047
13882,C,0.10940971
75185,C,0.5272563
91705,C,0.71787786
3848,C,0.7570439
91120,C,0.74078625
74143,C,0.45723885
3017,C,0.4082691
96373,C,0.5557553
45029,C,0.31648856
67261,C,0.5293428
11108,C,0.70036536
35374,C,0.6690083
52297,C,0.6279444
39080,C,0.6965856
8340,C,0.4790823
72395,C,0.77045107
93173,C,0.5419698
80539,C,0.5711457
89564,C,0.55862767
82173,C,0.7949923
78360,C,0.5472997
90671,C,0.6207523
40074,C,0.54404956
10932,C,0.66390973
40909,C,0.4339078
34302,C,0.54783624
57005,C,0.55045784
59096,C,0.22914961
92401,C,0.2751825
6524,C,0.24984899
58579,C,0.55325675
3085,C,0.4134595
6856,C,0.34668118
97891,C,0.6930018
51077,C,0.7508944
34407,C,0.9740702
25084,C,0.19449309
11830,C,0.46751237
83647,C,0.7927669
12178,C,0.45136365
57392,C,0.36695427
72415,C,0.46037355
37369,C,0.45981675
2248,C,0.61765087
35076,C,0.62913907
76331,C,0.24611005
51576,C,0.61832774
85915,C,0.52041537
31856,C,0.41311988
79403,C,0.47987574
13571,C,0.4063254
52265,C,0.84711176
2892,C,0.9109743
3368,C,0.58138794
73382,C,0.40072504
51658,C,0.49383172
35395,C,0.13269903
67741,C,0.5930056
62691,C,0.3911258
93960,C,0.8464194
88436,C,0.77275586
51558,C,0.7148273
41922,C,0.25877398
15355,C,0.5536171
99219,C,0.3769013
84955,C,0.23613505
27327,C,0.15608782
11506,C,0.44938242
32892,C,0.44608325
87901,C,0.2416141
7327,C,0.6040658
26743,C,0.4285964
16605,C,0.42618734
4180,C,0.49436682
56373,C,0.498158
56923,C,0.58088124
93220,C,0.7578923
62069,C,0.24867041
77967,C,0.5151041
43804,C,0.6531809
78851,C,0.61493456
38238,C,0.6340473
3824,C,0.60915124
25478,C,0.602373
90548,C,0.36232406
40961,C,0.6465858
48313,C,0.85724443
44701,C,0.77143335
66883,C,0.62158257
16456,C,0.73787856
78057,C,0.39381227
1476,C,0.08724724
62442,C,0.7037644
50060,C,0.34206206
79836,C,0.23507302
57055,C,0.6471643
90736,C,0.44543418
49349,C,0.37713352
79895,C,0.2922081
44552,C,0.1192028
92486,C,0.76950485
26487,C,0.49948335
26587,C,0.7030017
276,C,0.80069464
39337,C,0.50539446
30889,C,0.42157784
67107,C,0.24439505
75817,C,0.6169948
18286,C,0.45477626
38862,C,0.15032785
70490,C,0.2734386
37216,C,0.3629156
37529,C,0.16993965
57107,C,0.6027029
52342,C,0.21042946
36778,C,0.715373
53476,C,0.7367073
58104,C,0.7413538
83074,C,0.59135234
9827,C,0.5456097
91807,C,0.50406444
38243,C,0.14865105
83342,C,0.54156333
73164,C,0.63684374
7778,C,0.76133233
43947,C,0.47506416
59001,C,0.68555516
2213,C,0.4122796
1649,C,0.48239872
70627,C,0.7342062
86733,C,0.31185523
50482,C,0.7857374
18959,C,0.25721735
34411,C,0.4772551
43251,C,0.75969934
82258,C,0.27840775
16110,C,0.44399288
96938,C,0.35989845
79709,C,0.44700068
18105,C,0.7024057
13604,C,0.50466174
66266,C,0.43720847
52841,C,0.46760982
57297,C,0.62713236
92270,C,0.5028299
1695,C,0.62875295
36619,C,0.28396612
6081,C,0.33050796
83190,C,0.6084633
53763,C,0.7061044
15368,C,0.33958927
67820,C,0.6375948
13577,C,0.62434524
56329,C,0.47019944
62124,C,0.7829781
18322,C,0.24808772
72136,C,0.6914546
84641,C,0.88453174
49887,C,0.80844116
95580,C,0.56140304
16558,C,0.6548008
61930,C,0.38737947
38807,C,0.33862472
82865,C,0.33172268
87034,C,0.48968023
32360,C,0.6049158
91142,C,0.5324907
15720,C,0.21896486
37628,C,0.60483634
8768,C,0.5928904
48602,C,0.32086855
3356,C,0.23011284
76230,C,0.2924245
45811,C,0.6465638
83303,C,0.47054547
23790,C,0.668683
94084,C,0.46366116
55072,C,0.6794529
86863,C,0.4836033
89986,C,0.24720456
87063,C,0.3505
36347,C,0.70827895
58194,C,0.93010813
30942,C,0.81677085
84370,C,0.3788465
24971,C,0.46888375
2388,C,0.6215058
93818,C,0.5999218
91208,C,0.22490993
62208,C,0.7439554
45695,C,0.6373917
79030,C,0.29743183
91520,C,0.80681366
63074,C,0.561964
5802,C,0.6211995
40930,C,0.8401702
73508,C,0.72494423
29461,C,0.6724356
96699,C,0.25526822
14323,C,0.19173582
7998,C,0.4306922
63086,C,0.61730534
90661,C,0.60171795
34181,C,0.52901727
24663,C,0.690003
12507,C,0.60350394
68643,C,0.6734698
93141,C,0.68143797
22593,C,0.38106686
71546,C,0.720155
96604,C,0.31035784
7864,C,0.7807047
38489,C,0.5736989
91077,C,0.5627607
62603,C,0.28939745
28087,C,0.5950008
29531,C,0.6940805
18529,C,0.59600013
76971,C,0.6151349
48531,C,0.21019146
94599,C,0.54230404
16241,C,0.35596377
31089,C,0.5959263
75575,C,0.4753013
31421,C,0.6294139
50948,C,0.6877445
17484,C,0.30166605
34516,C,0.36199212
81603,C,0.59605914
31319,C,0.16627093
85881,C,0.64572734
59307,C,0.7484114
30998,C,0.450319
25197,C,0.5498905
72042,C,0.71501166
82795,C,0.14864497
45206,C,0.6238419
74030,C,0.8295829
99485,C,0.38941082
37606,C,0.75011486
72071,C,0.8352575
12842,C,0.79886353
17965,C,0.78156376
60365,C,0.106866695
91492,C,0.66002285
7715,C,0.52200454
62784,C,0.46118626
61841,C,0.80388194
68287,C,0.9198011
5811,C,0.8185762
48114,C,0.63260317
58980,C,0.5855526
96719,C,0.7658237
54801,C,0.5068092
41248,C,0.62225324
9374,C,0.44065633
55168,C,0.3482967
43518,C,0.51643044
67196,C,0.3801073
36627,C,0.65548664
3232,C,0.8187107
78145,C,0.6397985
84009,C,0.35164836
9571,C,0.6272819
46675,C,0.16684036
488,C,0.58710486
24609,C,0.10729213
38318,C,0.65749884
47107,C,0.5267847
76689,C,0.6593922
99647,C,0.6107723
76783,C,0.5122088
45926,C,0.10013331
65632,C,0.8260999
8908,C,0.51757205
26143,C,0.2906639
44513,C,0.82091403
74634,C,0.65681493
11033,C,0.7857902
98313,C,0.58075655
67375,C,0.34529337
52706,C,0.57841426
99457,C,0.734654
75460,C,0.6495527
76022,C,0.71482515
81752,C,0.27072307
50796,C,0.5970379
69864,C,0.61614364
52079,C,0.6450022
44054,C,0.41578397
22835,C,0.81864196
38953,C,0.8255246
3304,C,0.6383576
76902,C,0.4891925
52447,C,0.29586473
42876,C,0.8106562
26179,C,0.55119455
82304,C,0.48927036
77557,C,0.58456457
30362,C,0.4127048
72680,C,0.4792895
58257,C,0.61898524
45440,C,0.1613639
91330,C,0.43462867
94020,C,0.80977327
17240,C,0.5566116
52162,C,0.6901104
51876,C,0.32119024
71898,C,0.6905548
28865,C,0.8237059
7658,C,0.48951688
24369,C,0.38261998
62413,C,0.49756184
77168,C,0.55070317
45694,C,0.37888545
97304,C,0.5095487
57590,C,0.63960886
58399,C,0.9631969
6681,C,0.5472083
52600,C,0.7507554
94342,C,0.36221388
13682,C,0.6130163
63837,C,0.5115395
14976,C,0.509261
98015,C,0.63067573
44754,C,0.6702884
53410,C,0.4920946
20429,C,0.79923844
56891,C,0.11146654
36479,C,0.5301888
26947,C,0.5049842
23654,C,0.7548443
31375,C,0.39641893
30153,C,0.68142885
76930,C,0.46750048
5620,C,0.5657888
84157,C,0.5026954
25366,C,0.93211436
61159,C,0.17158073
80974,C,0.24979852
24997,C,0.2970576
43878,C,0.38631913
34446,C,0.60900694
79803,C,0.22491172
89920,C,0.324442
10587,C,0.17051494
66830,C,0.29335985
11079,C,0.3626386
70155,C,0.82176787
63052,C,0.19252938
52916,C,0.38067874
20079,C,0.83292556
35884,C,0.75129443
25883,C,0.749734
59513,C,0.855251
15571,C,0.50096196
58963,C,0.5291625
69438,C,0.92898655
68917,C,0.26552314
84709,C,0.43761262
12191,C,0.26759097
99395,C,0.49120462
55282,C,0.3783829
8709,C,0.35181978
68285,C,0.76412237
82405,C,0.36867484
26785,C,0.4828077
28061,C,0.40542635
80375,C,0.25732645
36982,C,0.39748958
30790,C,0.75470024
8710,C,0.3190627
50248,C,0.32651144
88104,C,0.6634699
70850,C,0.41019627
14253,C,0.13643835
34337,C,0.41046864
251,C,0.36634618
64207,C,0.25490135
97047,C,0.7829187
24819,C,0.30305105
28290,C,0.24705692
7654,C,0.43192652
21949,C,0.4440857
50539,C,0.59667516
63452,C,0.75874627
88408,C,0.8326927
21933,C,0.8165809
48294,C,0.73156875
74369,C,0.88036317
29235,C,0.7664136
55869,C,0.40070724
25341,C,0.6121716
43455,C,0.7809328
58991,C,0.700911
44862,C,0.46111584
31676,C,0.77719325
43855,C,0.6144344
97448,C,0.57541
97352,C,0.6095859
66371,C,0.5221888
62913,C,0.6313657
25719,C,0.21541291
17967,C,0.7003478
64316,C,0.23541556
97590,C,0.35114187
27273,C,0.693176
83849,C,0.1615685
78008,C,0.556051
43609,C,0.4172974
65886,C,0.3604076
55178,C,0.44386274
15974,C,0.31225663
57250,C,0.6556048
66754,C,0.47994965
59421,C,0.90019304
76987,C,0.4330285
28527,C,0.16929004
36061,C,0.17196174
6127,C,0.65058005
23262,C,0.40456682
66582,C,0.566149
3052,C,0.8395554
24323,C,0.69031364
83046,C,0.6851569
80790,C,0.3905986
52889,C,0.6363871
72948,C,0.3813951
32852,C,0.5782817
24760,C,0.38775
20550,C,0.71688706
96434,C,0.5293362
9703,C,0.48919737
22200,C,0.44847143
14791,C,0.19648677
20952,C,0.3505998
91621,C,0.49052677
15911,C,0.7293643
27875,C,0.42216122
65306,C,0.22285207
47574,C,0.35418138
76016,C,0.55949044
19895,C,0.3811616
16113,C,0.81829596
40142,C,0.9798772
68405,C,0.51624185
60555,C,0.5517859
89701,C,0.43564492
99648,C,0.70425445
69363,C,0.53724027
9773,C,0.39119145
18000,C,0.46472108
90038,C,0.5105409
4798,C,0.49097222
77540,C,0.762028
71044,C,0.3772239
40860,C,0.3609645
2598,C,0.6507326
69206,C,0.7139094
80544,C,0.5585689
31029,C,0.65863985
91441,C,0.6691607
37171,C,0.45210084
64189,C,0.10375508
47225,C,0.89388555
50730,C,0.4818519
87936,C,0.29278496
8624,C,0.43836185
56797,C,0.6877569
13970,C,0.31258327
86813,C,0.51018214
59109,C,0.4740171
54264,C,0.84066135
5500,C,0.9394106
22928,C,0.44983068
35568,C,0.46845323
81045,C,0.8573052
85167,C,0.11518893
4786,C,0.52506626
92022,C,0.43854985
81112,C,0.709045
15830,C,0.44965303
51845,C,0.24679464
33661,C,0.28521007
48522,C,0.5320728
31341,C,0.48958614
51527,C,0.22754158
7473,C,0.38288853
50016,C,0.45054033
4739,C,0.37638485
85695,C,0.6223577
93486,C,0.54401994
69256,C,0.6586601
61657,C,0.48901543
40822,C,0.29409027
88306,C,0.69563544
29987,C,0.43338817
22560,C,0.53475857
7481,C,0.39590088
5389,C,0.27306858
11532,C,0.4141946
34324,C,0.78628486
59666,C,0.5695462
99186,C,0.3042433
23784,C,0.5988929
94270,C,0.87931705
75279,C,0.2607857
57527,C,0.5151992
87289,C,0.7134896
54545,C,0.2592012
59678,C,0.8141078
96966,C,0.86474943
25185,C,0.52247053
53534,C,0.36473623
91899,C,0.41345254
52710,C,0.8436052
88423,C,0.5005215
21995,C,0.6857903
68912,C,0.61052084
77737,C,0.7545173
4046,C,0.21743208
93286,C,0.7663565
76381,C,0.6471565
18429,C,0.49967536
74361,C,0.6687078
73886,C,0.1420685
14335,C,0.50087345
5096,C,0.8277726
98331,C,0.4586763
22982,C,0.10547593
53362,C,0.4258334
14329,C,0.37508395
24712,C,0.25878507
20641,C,0.6314724
90483,C,0.2474812
74746,C,0.40499285
16760,C,0.6271381
13353,C,0.53197175
87589,C,0.8397975
78809,C,0.41970003
66187,C,0.432357
23972,C,0.5794827
27044,C,0.31160563
66583,C,0.6410357
30405,C,0.17919825
11287,C,0.44359538
22258,C,0.64512867
32344,C,0.43521053
52324,C,0.17155112
50840,C,0.71045166
49902,C,0.8036834
81144,C,0.5028892
21078,C,0.6428373
19356,C,0.72511566
93508,C,0.46634245
51882,C,0.5321017
50925,C,0.1559783
46320,C,0.5422215
75402,C,0.5368705
31787,C,0.6199215
68272,C,0.82754993
98937,C,0.4412777
50129,C,0.60809064
81323,C,0.6583091
47620,C,0.47222167
1469,C,0.47585663
45456,C,0.75908273
36554,C,0.51859206
30724,C,0.38947415
68452,C,0.5120073
71394,C,0.3022306
91450,C,0.40487733
55436,C,0.49433187
51810,C,0.5710128
60205,C,0.22705257
84563,C,0.6244309
18435,C,0.9255356
55042,C,0.8138196
40456,C,0.74954945
4850,C,0.72549236
28026,C,0.28918597
63189,C,0.5928002
85308,C,0.5933486
66177,C,0.7447245
43582,C,0.43790254
76356,C,0.4127922
83987,C,0.7156416
28842,C,0.6808597
62770,C,0.4604555
39450,C,0.5557883
96588,C,0.6571426
28007,C,0.74518734
65264,C,0.66041815
75803,C,0.37596354
36217,C,0.75786567
25252,C,0.49774677
18950,C,0.5183381
53159,C,0.38945058
69545,C,0.60762835
50609,C,0.663188
24134,C,0.12115222
6503,C,0.8091983
85195,C,0.54839236
91839,C,0.72711414
5729,C,0.6745419
21236,C,0.5336302
90500,C,0.4269513
80768,C,0.48780507
98528,C,0.31635746
77753,C,0.5786904
20204,C,0.82754225
771,C,0.50448954
60356,C,0.73088586
7052,C,0.16175838
89496,C,0.12121952
66421,C,0.7135164
98909,C,0.3182485
2656,C,0.7346196
62792,C,0.65641296
23100,C,0.57757473
13953,C,0.48680285
87446,C,0.19865136
46057,C,0.79261446
66117,C,0.6429627
51055,C,0.2823461
64825,C,0.3270729
97412,C,0.77015716
19489,C,0.40786025
35078,C,0.36674592
32944,C,0.7418643
57279,C,0.4985559
92989,C,0.19723102
66239,C,0.36313134
84216,C,0.2824119
5273,C,0.59992206
6811,C,0.7900051
67961,C,0.56495506
92473,C,0.83993405
81981,C,0.38341168
66291,C,0.73542166
62195,C,0.7133981
7279,C,0.5195801
10882,C,0.4280869
13942,C,0.4908643
66393,C,0.65341455
99171,C,0.82618904
19235,C,0.70211977
621,C,0.57662797
82084,C,0.74640924
7177,C,0.8667529
59704,C,0.68974394
26845,C,0.67132443
54974,C,0.7003595
22241,C,0.76811296
94500,C,0.47750396
65572,C,0.62364
35286,C,0.4180555
50904,C,0.3348606
87733,C,0.7372182
74279,C,0.21577996
73949,C,0.65768933
48876,C,0.2797647
173,C,0.5633367
78197,C,0.11801989
3790,C,0.57957625
82674,C,0.35499063
34851,C,0.691666
73162,C,0.6551292
74638,C,0.37362817
89879,C,0.45220172
41846,C,0.32830206
29215,C,0.78933656
3929,C,0.5578102
10908,C,0.80782545
79315,C,0.46533328
25861,C,0.56188333
31710,C,0.6319142
43902,C,0.4357142
74040,C,0.7518229
36319,C,0.4616726
74716,C,0.66570383
66980,C,0.7843879
11059,C,0.6696731
61248,C,0.61467993
51277,C,0.3388076
26946,C,0.66337943
24181,C,0.26553732
44153,C,0.27555847
97816,C,0.57678646
44250,C,0.38872877
7238,C,0.42568636
70147,C,0.691099
62774,C,0.44979098
4987,C,0.5911446
99558,C,0.44772467
86860,C,0.17757039
43169,C,0.56338954
28111,C,0.49740577
91000,C,0.28362828
34069,C,0.4742146
23182,C,0.77758163
69977,C,0.51452637
77218,C,0.7432548
56947,C,0.88360363
44635,C,0.4525577
15933,C,0.8849731
89949,C,0.76137215
53327,C,0.92862946
43217,C,0.6128212
85494,C,0.5553545
86154,C,0.77017194
59030,C,0.838414
18788,C,0.71238625
65186,C,0.31949508
6149,C,0.50618434
20281,C,0.42797196
51281,C,0.762943
53111,C,0.9541605
56210,C,0.54834193
36376,C,0.6809867
50697,C,0.9191342
57201,C,0.7027782
10089,C,0.6976725
4844,C,0.5646494
45161,C,0.67894894
85240,C,0.391721
23146,C,0.23930006
19894,C,0.74671954
72360,C,0.3699198
16665,C,0.30515268
53753,C,0.46585816
35830,C,0.46219847
29653,C,0.51024467
62444,C,0.892541
39556,C,0.86237305
66768,C,0.89234704
47951,C,0.15076576
34116,C,0.44287077
53388,C,0.7576401
68726,C,0.18270911
23986,C,0.59865314
99059,C,0.6098977
42047,C,0.8694406
58004,C,0.6582981
43267,C,0.34228024
27277,C,0.4488748
18908,C,0.558725
18069,C,0.39498457
48312,C,0.16786928
35195,C,0.32059884
91964,C,0.433992
69220,C,0.6089256
91065,C,0.5766228
44172,C,0.3444756
54665,C,0.2744016
40948,C,0.57557684
25660,C,0.23183386
21230,C,0.67999387
94369,C,0.28300413
28568,C,0.39751172
47543,C,0.6355726
38934,C,0.13859817
81428,C,0.41490856
43916,C,0.10404609
66273,C,0.9085051
31346,C,0.23110136
47812,C,0.40220052
9138,C,0.3693861
12383,C,0.31886214
52853,C,0.36848694
73717,C,0.9010448
74905,C,0.6130302
69890,C,0.4075942
41042,C,0.38644606
72271,C,0.56567603
82486,C,0.49316108
60457,C,0.8514475
10225,C,0.5350529
78639,C,0.2747844
34984,C,0.5931863
44533,C,0.46555343
86359,C,0.47951782
2233,C,0.84047997
43712,C,0.12010805
16856,C,0.8032829
59931,C,0.70344126
17762,C,0.6542923
84083,C,0.64438856
61843,C,0.6132722
19781,C,0.28713334
63888,C,0.36378932
15809,C,0.65786016
93155,C,0.7956832
11165,C,0.28725037
20861,C,0.23975551
26365,C,0.65720797
47437,C,0.7249007
18543,C,0.14911863
48812,C,0.18373974
8896,C,0.30913672
30011,C,0.5762507
44759,C,0.25135264
12135,C,0.30880597
13232,C,0.78061265
64012,C,0.41798234
34719,C,0.12038881
82787,C,0.3291286
52524,C,0.6642252
76980,C,0.53314173
83435,C,0.6096413
17778,C,0.5828707
34712,C,0.39755374
65270,C,0.29340512
72074,C,0.62622374
76799,C,0.6948061
26200,C,0.7238288
85226,C,0.73377603
8205,C,0.44015488
63117,C,0.79153603
96852,C,0.46990675
44569,C,0.8031778
86313,C,0.3448859
44454,C,0.5767701
69296,C,0.2140742
91152,C,0.5660149
83770,C,0.1580344
39304,C,0.35303932
32065,C,0.6440834
27399,C,0.38553947
57641,C,0.327233
81370,C,0.85196346
93870,C,0.55318284
12458,C,0.7340464
52792,C,0.5071489
73326,C,0.84369534
79656,C,0.69785094
74725,C,0.82815105
69597,C,0.69667184
57898,C,0.6145439
41665,C,0.48616478
85065,C,0.6729581
65016,C,0.7940891
42743,C,0.46771464
27053,C,0.7545502
89335,C,0.6352498
67497,C,0.6904584
91395,C,0.51400393
27860,C,0.7443453
2180,C,0.5399637
35716,C,0.21686977
27467,C,0.20256424
66731,C,0.18886156
90479,C,0.44335064
50912,C,0.501782
31229,C,0.34568077
88317,C,0.56642437
71449,C,0.52377963
18151,C,0.6311537
80399,C,0.6376867
73181,C,0.34870595
49823,C,0.43874446
60834,C,0.52349526
53463,C,0.18962055
51559,C,0.930644
49413,C,0.363564
53741,C,0.19911627
97776,C,0.4137296
40442,C,0.5383549
25357,C,0.40537307
61218,C,0.83204055
74495,C,0.62781554
72983,C,0.748798
81278,C,0.26276502
36349,C,0.62849265
43323,C,0.4646425
97098,C,0.30403715
82526,C,0.26995304
39395,C,0.37809923
91863,C,0.48272124
76628,C,0.1346493
85464,C,0.83371943
59593,C,0.1757587
63105,C,0.42041475
47598,C,0.51409763
65272,C,0.4994149
95716,C,0.59569967
97436,C,0.51498234
29075,C,0.8856272
33790,C,0.5152991
94447,C,0.8159061
33216,C,0.6737211
53700,C,0.9425732
78014,C,0.39673752
86772,C,0.36842924
64129,C,0.5306319
35112,C,0.4250133
46653,C,0.38020742
78775,C,0.68090755
54176,C,0.11362125
15803,C,0.32142735
95849,C,0.6361067
89736,C,0.7304274
74743,C,0.39103264
10599,C,0.67434895
17703,C,0.2344087
20928,C,0.32752404
