id,country,poor
1147,B,0.2840285
13079,B,0.43680325
62611,B,0.1967478
11677,B,0.2435164
86312,B,0.14048283
63881,B,0.23434259
16423,B,0.23843452
37934,B,0.50753754
56466,B,0.25147837
89856,B,0.20674938
48290,B,0.23242864
8862,B,0.46543348
92229,B,0.2765254
75795,B,0.22872524
41523,B,0.24358122
71563,B,0.51270527
6770,B,0.2182818
23676,B,0.3229694
84634,B,0.18514933
69812,B,0.106997244
19628,B,0.19443811
78698,B,0.3904729
84043,B,0.122292586
17846,B,0.23359694
13743,B,0.323878
21688,B,0.19825244
56646,B,0.30905816
68850,B,0.16230962
77760,B,0.15331681
28856,B,0.054804187
71657,B,0.43187186
54453,B,0.5768312
30326,B,0.21877223
58541,B,0.27344862
36699,B,0.104167975
26854,B,0.3338613
61931,B,0.2214554
10260,B,0.43562528
97951,B,0.11663253
80120,B,0.10253664
54720,B,0.3414546
17333,B,0.3173426
26998,B,0.26833254
13039,B,0.2328918
32320,B,0.16837491
52131,B,0.14296022
33824,B,0.5061866
3609,B,0.23787898
18175,B,0.47313917
73631,B,0.11517932
47466,B,0.23626727
97757,B,0.2895073
97867,B,0.46897173
7164,B,0.3270279
28559,B,0.18325593
74610,B,0.25254315
99340,B,0.13803075
80831,B,0.1561169
51896,B,0.24288833
86640,B,0.13309935
32686,B,0.18253411
68886,B,0.13750808
87569,B,0.3165235
27659,B,0.06318679
63843,B,0.11436865
25543,B,0.1362751
96540,B,0.09099103
97353,B,0.29040506
23948,B,0.38795424
84756,B,0.25655994
32878,B,0.20423639
54445,B,0.13386059
29314,B,0.14219445
37537,B,0.28376827
66314,B,0.5793843
34385,B,0.19675815
64022,B,0.18628784
84378,B,0.30143338
39065,B,0.15573643
33028,B,0.2377338
11124,B,0.26827163
17290,B,0.32373053
58198,B,0.15630908
21799,B,0.23324122
48996,B,0.3822199
58698,B,0.34930313
21978,B,0.22479802
56673,B,0.14079534
51691,B,0.1804254
49662,B,0.14669223
83991,B,0.19841179
51083,B,0.14685449
6045,B,0.2722006
72969,B,0.14841245
53078,B,0.331186
91604,B,0.1157606
98753,B,0.2004154
91403,B,0.26224253
73792,B,0.23105335
86149,B,0.324221
59745,B,0.34692812
91412,B,0.2607005
90921,B,0.18588448
78571,B,0.1765506
75353,B,0.21833462
68575,B,0.2318229
86935,B,0.11236127
42359,B,0.13814117
32336,B,0.20937124
49004,B,0.40496004
13578,B,0.26429716
61492,B,0.28561792
38361,B,0.055473037
86074,B,0.30806273
71831,B,0.2826391
22966,B,0.46516588
4846,B,0.19990236
64151,B,0.15316497
96213,B,0.1084208
84538,B,0.2005872
80609,B,0.13812338
56354,B,0.22999057
4280,B,0.12658527
71168,B,0.3019909
27776,B,0.42733228
16532,B,0.26453516
27184,B,0.057877745
46270,B,0.0910001
8906,B,0.09559307
12687,B,0.28074268
83550,B,0.34611097
69323,B,0.4883005
66154,B,0.3201744
78742,B,0.30856454
15841,B,0.21680167
49698,B,0.12360267
97704,B,0.5178024
24794,B,0.29184544
77379,B,0.17092675
36341,B,0.20162852
91958,B,0.35531282
67269,B,0.056930736
6819,B,0.15155289
89598,B,0.32201168
45532,B,0.27025685
64900,B,0.01188548
76293,B,0.4002264
5061,B,0.2944439
92601,B,0.25189012
28830,B,0.333448
18167,B,0.23972848
54167,B,0.24693368
53009,B,0.09485466
32555,B,0.20590432
78836,B,0.27461532
93844,B,0.3541033
72704,B,0.10009898
15561,B,0.349603
93010,B,0.24279213
42076,B,0.36848465
3243,B,0.30471763
74569,B,0.09380354
38956,B,0.25546956
46157,B,0.13954793
21045,B,0.24399005
15609,B,0.30323786
91451,B,0.32745486
68212,B,0.19073947
2486,B,0.101891726
5048,B,0.20473163
62197,B,0.04240051
78064,B,0.21067855
15220,B,0.19458587
40165,B,0.18600567
98812,B,0.34475258
31462,B,0.24994408
57930,B,0.2495714
33379,B,0.15427414
34011,B,0.31993282
71323,B,0.31707639
16052,B,0.41254032
63365,B,0.19778569
78831,B,0.2433425
5749,B,0.3907893
65053,B,0.3337992
81737,B,0.551824
82558,B,0.33230945
58880,B,0.15881057
29211,B,0.27085623
32385,B,0.24724671
69126,B,0.11993389
88255,B,0.13101298
21971,B,0.11152534
28752,B,0.3325684
66858,B,0.37642607
10612,B,0.18438566
86420,B,0.25097433
88250,B,0.12202449
87138,B,0.1760271
57151,B,0.16336976
43233,B,0.20674661
6185,B,0.088847846
51367,B,0.20358871
86470,B,0.20556208
25472,B,0.3420178
52113,B,0.60989684
30485,B,0.34491315
47509,B,0.22375488
47119,B,0.35034192
71875,B,0.39341098
95835,B,0.101084985
81164,B,0.2715538
47711,B,0.49231994
47221,B,0.25772196
40345,B,0.30050987
48991,B,0.3452272
71849,B,0.14119582
26505,B,0.24640077
5150,B,0.103016235
44058,B,0.29705688
49145,B,0.34209678
15075,B,0.17010486
359,B,0.25294417
58711,B,0.18425117
7168,B,0.2679067
90025,B,0.2383156
16244,B,0.28046295
56187,B,0.28852528
6073,B,0.06556392
70933,B,0.31534326
40573,B,0.19089487
45338,B,0.292177
61956,B,0.06580292
65074,B,0.15424888
62318,B,0.14836511
32225,B,0.54134476
36643,B,0.19424441
63861,B,0.06789307
63449,B,0.49490756
58478,B,0.29655987
56630,B,0.4609722
44575,B,0.2084067
24602,B,0.21750328
46518,B,0.24033493
31515,B,0.2012246
10047,B,0.17862764
22649,B,0.11751372
82704,B,0.151133
79311,B,0.25593862
92381,B,0.19482952
20371,B,0.16903579
63533,B,0.42588565
97841,B,0.14963683
12530,B,0.43238813
9314,B,0.38580242
13864,B,0.4027983
53829,B,0.11597934
3745,B,0.36564457
45018,B,0.18176296
63596,B,0.37103936
70290,B,0.13067551
22873,B,0.41334057
62398,B,0.31042773
58726,B,0.18387526
23332,B,0.2313342
9208,B,0.5461801
5326,B,0.10737708
86423,B,0.2199474
16033,B,0.27143398
77918,B,0.10109128
15504,B,0.22992395
86902,B,0.2251424
37117,B,0.22243601
44872,B,0.16073729
62967,B,0.5110713
67998,B,0.3898869
47253,B,0.50847316
82914,B,0.30471233
5937,B,0.2091579
99554,B,0.28849146
2857,B,0.29232675
70063,B,0.20046423
954,B,0.3804245
36440,B,0.18704905
93336,B,0.06941684
14105,B,0.4049107
97673,B,0.56929797
70061,B,0.53305835
11147,B,0.4693461
12894,B,0.23494345
5504,B,0.13660936
6426,B,0.35336247
7994,B,0.2154867
98949,B,0.35158873
82109,B,0.30357948
57198,B,0.14457549
44155,B,0.24344172
27516,B,0.29888886
70558,B,0.19948375
26910,B,0.19268242
53940,B,0.21345508
29068,B,0.04757646
77846,B,0.33464375
96693,B,0.21594113
69492,B,0.11707349
5752,B,0.24652973
47791,B,0.21569294
48004,B,0.21601246
86782,B,0.1693987
33891,B,0.25124887
23568,B,0.38332257
32737,B,0.3612224
69369,B,0.17663743
67577,B,0.2687402
56713,B,0.24278569
28734,B,0.14872092
92356,B,0.10023033
68566,B,0.13634251
48890,B,0.2383497
50112,B,0.49992263
43400,B,0.14605133
3019,B,0.20891297
36312,B,0.27850676
62683,B,0.112312
29742,B,0.36625597
70259,B,0.20017634
68768,B,0.2969101
80720,B,0.49618953
58190,B,0.41726163
50923,B,0.13210937
77824,B,0.13958721
29434,B,0.124661334
21613,B,0.2182797
38797,B,0.35838553
99650,B,0.43159056
31829,B,0.19592634
93096,B,0.21723942
85937,B,0.3301918
22287,B,0.20633818
26584,B,0.25273797
38422,B,0.2154205
93213,B,0.38117707
55351,B,0.22545503
54515,B,0.1451441
85175,B,0.21639176
33383,B,0.30140445
29428,B,0.13865617
32134,B,0.091860235
81620,B,0.3549733
85646,B,0.25975746
97312,B,0.15780902
58158,B,0.5729677
56268,B,0.24290347
18754,B,0.5397329
51564,B,0.33706126
66216,B,0.107240014
96506,B,0.42728332
38926,B,0.3830388
3722,B,0.1881658
51885,B,0.2652665
24986,B,0.22628242
8527,B,0.17477646
95707,B,0.10560183
22271,B,0.23074678
62146,B,0.27330485
6224,B,0.3229805
68104,B,0.24369922
82938,B,0.16425481
10173,B,0.24021854
11970,B,0.35770515
69617,B,0.28456196
71566,B,0.10925077
190,B,0.3752644
53184,B,0.19261219
37629,B,0.05781091
32103,B,0.17786522
92470,B,0.26992884
34995,B,0.06471058
16843,B,0.37836307
4449,B,0.16060658
83244,B,0.110393465
57847,B,0.14877224
55595,B,0.1943702
61357,B,0.47838193
67142,B,0.20695247
69020,B,0.26867938
73329,B,0.20865504
501,B,0.36760333
84512,B,0.16531502
9821,B,0.3849522
6937,B,0.5470262
95740,B,0.14633444
31247,B,0.1921738
30060,B,0.54240495
45870,B,0.37391946
61834,B,0.21308601
77939,B,0.22838561
71043,B,0.3363444
43470,B,0.15746385
68761,B,0.09791418
1443,B,0.23665237
60086,B,0.18524644
71664,B,0.30853328
30373,B,0.17177524
66877,B,0.34584254
76924,B,0.13173832
87271,B,0.29902035
45711,B,0.24630629
91080,B,0.03229003
93649,B,0.24150036
59583,B,0.3327075
8355,B,0.5414494
87098,B,0.16840878
68215,B,0.14739713
6781,B,0.3701457
95389,B,0.2330439
41893,B,0.0818573
26737,B,0.18622974
71758,B,0.066928275
71960,B,0.12195924
75740,B,0.48156753
84970,B,0.34723866
20562,B,0.17660728
94848,B,0.19409046
50537,B,0.22620593
94109,B,0.27261096
85443,B,0.16202535
93276,B,0.10378426
33808,B,0.12762709
15081,B,0.045290798
79842,B,0.1493958
98399,B,0.31115538
1724,B,0.2919753
66669,B,0.24060807
47776,B,0.12696275
5385,B,0.35392338
74641,B,0.23515882
40999,B,0.18386957
39896,B,0.22254588
81250,B,0.11521372
81513,B,0.09265096
10543,B,0.23648305
58759,B,0.640529
89128,B,0.17309077
2640,B,0.12356118
6447,B,0.24439563
4313,B,0.16141348
96110,B,0.2382269
47661,B,0.23648998
81176,B,0.3087984
98805,B,0.41442138
59919,B,0.155334
80724,B,0.22215942
28959,B,0.33280432
83944,B,0.21024181
79528,B,0.14646548
15050,B,0.23234957
87388,B,0.082654364
45343,B,0.16995804
38064,B,0.24603735
47402,B,0.0934522
20326,B,0.48487628
73820,B,0.06033507
2886,B,0.26891425
24492,B,0.27883348
99422,B,0.10951548
85230,B,0.27867958
53275,B,0.24463926
15959,B,0.12082396
33917,B,0.19220766
4907,B,0.19432168
18852,B,0.4848608
44849,B,0.17717738
82600,B,0.23526593
57766,B,0.26914027
66676,B,0.35491833
43042,B,0.45770958
36007,B,0.14230387
98205,B,0.26170242
84768,B,0.26691562
25369,B,0.54490525
70884,B,0.40649703
6259,B,0.5121706
16832,B,0.22082713
53883,B,0.13362588
7776,B,0.14025702
22236,B,0.13737744
97615,B,0.12396427
42362,B,0.13090068
41404,B,0.16524965
4511,B,0.30280524
31649,B,0.11415356
98710,B,0.21868974
65501,B,0.27443606
17776,B,0.4623518
44267,B,0.14504728
3057,B,0.080395795
61916,B,0.07209611
9422,B,0.31663188
24020,B,0.3218553
24058,B,0.35148662
77315,B,0.1608344
82349,B,0.10399948
41703,B,0.34451532
10632,B,0.17882577
15456,B,0.14905462
73534,B,0.105494976
3391,B,0.15231575
1925,B,0.40141574
65101,B,0.25624743
28926,B,0.26121578
85262,B,0.44851312
54420,B,0.22423284
98268,B,0.31226948
47028,B,0.11040845
68249,B,0.27512616
72521,B,0.4921796
84649,B,0.47342765
83365,B,0.19920947
15696,B,0.2574368
49279,B,0.4510852
76904,B,0.16663526
9745,B,0.4464021
80957,B,0.12508588
885,B,0.1661757
52724,B,0.11031878
86518,B,0.2393988
64969,B,0.37497166
24595,B,0.18362659
17725,B,0.48406813
37031,B,0.2323249
59393,B,0.10380628
45567,B,0.21352595
55122,B,0.081254624
14292,B,0.31567007
14922,B,0.1971988
62606,B,0.19828108
95600,B,0.24024743
22360,B,0.17222466
27607,B,0.29936707
30113,B,0.2716352
81266,B,0.27016425
99200,B,0.26058918
17077,B,0.26831123
62004,B,0.17574133
54750,B,0.20424551
33615,B,0.20320961
48,B,0.14855117
46809,B,0.23802666
29626,B,0.26165187
22035,B,0.20337163
26479,B,0.28331417
11882,B,0.45994917
72806,B,0.31480548
15219,B,0.19662417
8778,B,0.1499978
74741,B,0.24102342
26303,B,0.20471288
7146,B,0.14556225
89643,B,0.21228091
25100,B,0.28433812
91596,B,0.14265026
42055,B,0.21388611
76656,B,0.16167009
28088,B,0.65935755
48943,B,0.2501832
26860,B,0.2529768
86992,B,0.31071946
15232,B,0.26209396
15281,B,0.22239567
85662,B,0.09044342
68252,B,0.10155572
47089,B,0.179243
88148,B,0.112907544
83416,B,0.08157626
79824,B,0.14214554
51857,B,0.35881817
40614,B,0.28272122
48013,B,0.16539703
52090,B,0.22526081
88689,B,0.39195552
95049,B,0.11883308
25947,B,0.13075405
52975,B,0.25755635
38277,B,0.11470954
41698,B,0.17752317
85719,B,0.27312413
508,B,0.31339768
4516,B,0.4482686
42250,B,0.079315625
68811,B,0.19444308
18634,B,0.1258101
24843,B,0.41633618
52308,B,0.31440672
25951,B,0.38733763
62345,B,0.4949412
30424,B,0.07678326
27501,B,0.2927835
7222,B,0.055170238
98147,B,0.2993406
20053,B,0.41857776
4042,B,0.31848446
2846,B,0.21760017
1372,B,0.13142838
54371,B,0.1489818
51686,B,0.42371586
34445,B,0.29343653
78045,B,0.3255914
10215,B,0.076701395
46422,B,0.19081634
32759,B,0.17862236
36492,B,0.5699652
52161,B,0.16605407
56560,B,0.2776138
82968,B,0.35924706
93695,B,0.29006335
95401,B,0.21847707
61358,B,0.1682468
74908,B,0.31008297
95470,B,0.1085828
75334,B,0.22352941
17074,B,0.33824354
88223,B,0.22741088
49091,B,0.15865472
40080,B,0.28761125
87083,B,0.36752102
66593,B,0.42402986
13584,B,0.20708583
57292,B,0.22520024
77331,B,0.3582379
49025,B,0.07757762
78630,B,0.055496704
29341,B,0.1648669
10032,B,0.22459488
43864,B,0.27672094
78818,B,0.16414483
78374,B,0.0602405
49024,B,0.3599612
49266,B,0.46925747
35237,B,0.23781396
80213,B,0.37273765
4258,B,0.3111432
18357,B,0.284322
5517,B,0.09993279
38127,B,0.58704853
31177,B,0.17745206
73856,B,0.15100199
49874,B,0.281173
24838,B,0.60731816
61569,B,0.3889401
62209,B,0.2756446
39660,B,0.11183438
23293,B,0.33910376
23472,B,0.6051654
35087,B,0.088709645
14201,B,0.13559203
60745,B,0.24833411
79637,B,0.028284747
32231,B,0.25042927
88420,B,0.2021944
25863,B,0.04747636
13132,B,0.09347026
52480,B,0.11737217
40928,B,0.10869162
33846,B,0.14568277
57495,B,0.23933905
22400,B,0.102006845
46077,B,0.26170206
62097,B,0.28103805
13539,B,0.10732689
40317,B,0.15470642
53915,B,0.6080665
64719,B,0.24748193
2891,B,0.15457648
26177,B,0.046053078
85831,B,0.1682765
45896,B,0.2837384
65920,B,0.47834232
345,B,0.2565163
5592,B,0.31768945
44938,B,0.22752982
80899,B,0.44510192
82878,B,0.31682116
51598,B,0.11680275
20263,B,0.1690646
42157,B,0.102813505
43826,B,0.6102345
56025,B,0.17921312
92900,B,0.3739292
12654,B,0.11980448
49107,B,0.29830498
92978,B,0.21029958
62499,B,0.29621464
92824,B,0.19065998
15477,B,0.29450348
47502,B,0.4898099
8137,B,0.20252098
25087,B,0.18528438
82540,B,0.056754712
21482,B,0.16303344
10134,B,0.13660932
7112,B,0.24396484
63359,B,0.18344513
89954,B,0.1402016
67499,B,0.25423732
9705,B,0.3473178
41920,B,0.2472835
61319,B,0.22509272
35165,B,0.44106036
23317,B,0.3371725
62805,B,0.16231716
28483,B,0.6955998
92597,B,0.29295602
58358,B,0.5203549
86711,B,0.55803114
64846,B,0.13681518
13643,B,0.14904307
66960,B,0.24842192
99413,B,0.087944664
38061,B,0.11352046
7545,B,0.59522545
57907,B,0.1614056
68031,B,0.23551992
98150,B,0.06855215
12360,B,0.20994966
94135,B,0.15103988
68191,B,0.13524623
30989,B,0.1955695
64251,B,0.42882624
98219,B,0.2428845
37904,B,0.21258831
25971,B,0.24198362
73027,B,0.3119337
76522,B,0.28463215
181,B,0.27906153
97770,B,0.17616665
29712,B,0.18500355
31189,B,0.0837045
